Дата,Кол-во комнат,Адрес,Год постройки,Этаж,Площадь (кв.м),Цена,Unnamed: 7
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"3 / 24 эт., блок+утеплитель","66,3 / 30,1 / 15,2",14 590 000 руб.220 060 руб./м²от 173 233 руб./мес.,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"23 / 24 эт., блок+утеплитель","41,4 / 13 / 16",10 990 000 руб.265 459 руб./м²от 130 488 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"10 / 24 эт., блок+утеплитель","37,2 / 11,6 / 13,7",10 190 000 руб.273 925 руб./м²от 120 990 руб./мес.,
,,,,,,,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"6 / 24 эт., блок+утеплитель","65,6 / 26,8 / 15,2",14 490 000 руб.220 884 руб./м²от 172 045 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"8 / 24 эт., блок+утеплитель","37 / 13,8 / 11,3",9 890 000 руб.267 297 руб./м²от 117 428 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"17 / 24 эт., блок+утеплитель","37,2 / 11,6 / 13,7",10 990 000 руб.295 430 руб./м²от 130 488 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"11 / 24 эт., блок+утеплитель","36 / 11,8 / 11,7",9 090 000 руб.252 500 руб./м²от 107 929 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"3 / 24 эт., блок+утеплитель","59,9 / 32,3 / 13,5",14 590 000 руб.243 573 руб./м²от 173 233 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"5 / 24 эт., блок+утеплитель","47 / 15,5 / 16,9",10 490 000 руб.223 191 руб./м²от 124 552 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"14 / 24 эт., блок+утеплитель","46,1 / 17,3 / 17,4",10 990 000 руб.238 395 руб./м²от 130 488 руб./мес.,
,,,,,,,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"10 / 24 эт., блок+утеплитель","39,8 / 10,5 / 12,8",9 990 000 руб.251 005 руб./м²от 118 615 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"15 / 24 эт., блок+утеплитель","46,1 / 17,3 / 17,4",11 190 000 руб.242 733 руб./м²от 132 863 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"16 / 24 эт., блок+утеплитель","36 / 11,8 / 11,7",9 590 000 руб.266 389 руб./м²от 113 866 руб./мес.,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"10 / 24 эт., блок+утеплитель","19,6 / 9,1",7 790 000 руб.397 449 руб./м²от 92 494 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"10 / 24 эт., блок+утеплитель","39,8 / 10,5 / 12,8",9 990 000 руб.251 005 руб./м²от 118 615 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"11 / 24 эт., блок+утеплитель","61,8 / 26,8 / 14,6",15 390 000 руб.249 029 руб./м²от 182 731 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"4 / 24 эт., блок+утеплитель","46,7 / 17,3 / 20,8",10 290 000 руб.220 343 руб./м²от 122 177 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"17 / 24 эт., блок+утеплитель","74,9 / 34,5 / 20,2",17 490 000 руб.233 511 руб./м²от 207 665 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"6 / 24 эт., блок+утеплитель","61,8 / 26,8 / 14,6",13 890 000 руб.224 757 руб./м²от 164 921 руб./мес.,
,,,,,,,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"16 / 24 эт., блок+утеплитель","46,1 / 17,3 / 17,4",11 190 000 руб.242 733 руб./м²от 132 863 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"15 / 24 эт., блок+утеплитель","61,8 / 26,8 / 14,6",15 890 000 руб.257 120 руб./м²от 188 668 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"12 / 24 эт., блок+утеплитель","37,2 / 11,6 / 13,7",10 390 000 руб.279 301 руб./м²от 123 364 руб./мес.,
7.04,2-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"16 / 24 эт., блок+утеплитель","71,4 / 33,4 / 19,1",18 590 000 руб.260 364 руб./м²от 220 726 руб./мес.,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"13 / 24 эт., блок+утеплитель","19,6 / 9,1",8 090 000 руб.412 755 руб./м²от 96 056 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"4 / 24 эт., блок+утеплитель","43,3 / 16,3 / 18,4",10 090 000 руб.233 025 руб./м²от 119 802 руб./мес.,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"20 / 24 эт., блок+утеплитель","41,4 / 13 / 16",11 190 000 руб.270 290 руб./м²от 132 863 руб./мес.,
,,,,,,,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"6 / 24 эт., блок+утеплитель","37 / 13,8 / 11,3",9 790 000 руб.264 595 руб./м²от 116 240 руб./мес.,
7.04,4-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"21 / 24 эт., блок+утеплитель","133,9 / 70,8 / 26,2",37 890 000 руб.282 972 руб./м²от 449 882 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"2 / 24 эт., блок+утеплитель","44 / 15,2 / 16,6",9 890 000 руб.224 773 руб./м²от 117 428 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"16 / 24 эт., блок+утеплитель","37 / 13,8 / 11,3",10 990 000 руб.297 027 руб./м²от 130 488 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"15 / 24 эт., блок+утеплитель","39,8 / 10,5 / 12,8",11 290 000 руб.283 668 руб./м²от 134 050 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"12 / 24 эт., блок+утеплитель","36 / 11,8 / 11,7",9 190 000 руб.255 278 руб./м²от 109 116 руб./мес.,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"11 / 24 эт., блок+утеплитель","19,6 / 9,1",7 890 000 руб.402 551 руб./м²от 93 681 руб./мес.,
,,,,,,,
7.04,Квартира-студия,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"14 / 24 эт., блок+утеплитель","19,6 / 9,1",8 190 000 руб.417 857 руб./м²от 97 243 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"4 / 24 эт., блок+утеплитель","47 / 15,5 / 16,9",10 390 000 руб.221 064 руб./м²от 123 364 руб./мес.,
7.04,1-комнатная квартира,Канавинский район ЖК Гранд Квартал БетанкурЖК Гранд Квартал БЕТАНКУР_МКД2,2026.0,"8 / 24 эт., блок+утеплитель","44,5 / 11,1 / 16",10 590 000 руб.237 978 руб./м²от 125 739 руб./мес.,
